koridor,asal,tujuan,nama_halte,lokasi_halte,total_penumpang,rata_penumpang
2,senen,transport hub dukuh atas,cempaka timur (cempaka mas),jl.r. suprapto,119887268,9990605.666666666
2,senen,transport hub dukuh atas,rumah sakit islam (yarsi),jl.r. suprapto,119887268,9990605.666666666
2,senen,transport hub dukuh atas,cempaka tengah (lippo ),jl.r. suprapto,119887268,9990605.666666666
2,senen,transport hub dukuh atas,pasar cempaka putih,jl.r. suprapto,119887268,9990605.666666666
2,senen,transport hub dukuh atas,rawa selatan,jl.r. suprapto,119887268,9990605.666666666
2,senen,transport hub dukuh atas,galur,jl.r. suprapto,119887268,9990605.666666666
2,senen,transport hub dukuh atas,senen,jl.bundaran senen,119887268,9990605.666666666
2,senen,transport hub dukuh atas,atrium,jl.senen raya,119887268,9990605.666666666
2,senen,transport hub dukuh atas,rspad,jl.kiwi,119887268,9990605.666666666
2,senen,transport hub dukuh atas,-,-,119887268,9990605.666666666
2,senen,transport hub dukuh atas,deplu,jl.pejambon,119887268,9990605.666666666
2,senen,transport hub dukuh atas,gambir 1,jl.merdeka timur,119887268,9990605.666666666
2,senen,transport hub dukuh atas,istiqlal (perwira),jl.perwira,119887268,9990605.666666666
2,senen,transport hub dukuh atas,juanda,jl.juanda,119887268,9990605.666666666
2,senen,transport hub dukuh atas,pecenongan,jl.juanda,119887268,9990605.666666666
2,senen,transport hub dukuh atas,balaikota,jl.merdeka selatan,119887268,9990605.666666666
3,kalideres,senayan bank dki,terminal kalideres,terminal kalideres,119887268,9990605.666666666
3,kalideres,senayan bank dki,pesakih,jl.daan mogot,119887268,9990605.666666666
3,kalideres,senayan bank dki,sumur bor,jl.daan mogot,119887268,9990605.666666666
3,kalideres,senayan bank dki,rawa buaya,jl.daan mogot,119887268,9990605.666666666
3,kalideres,senayan bank dki,jembatan baru,jl.daan mogot,119887268,9990605.666666666
3,kalideres,senayan bank dki,dispenda,jl.daan mogot,119887268,9990605.666666666
3,kalideres,senayan bank dki,jembatan gantung,jl.daan mogot,119887268,9990605.666666666
3,kalideres,senayan bank dki,taman kota,jl.daan mogot,119887268,9990605.666666666
3,kalideres,senayan bank dki,indosiar,jl.daan mogot,119887268,9990605.666666666
3,kalideres,senayan bank dki,jelambar,jl.daan mogot,119887268,9990605.666666666
3,kalideres,senayan bank dki,grogol 1,jl.kyai tapa,119887268,9990605.666666666
3,kalideres,senayan bank dki,rs.sumber waras,jl.kyai tapa,119887268,9990605.666666666
3,kalideres,senayan bank dki,pasar baru,jl.soetomo,119887268,9990605.666666666
4,pulo gadung,kejaksaan agung,dukuh atas 2,jl.dukuh bawah,119887268,9990605.666666666
4,pulo gadung,kejaksaan agung,halimun,jl.galunggung,119887268,9990605.666666666
4,pulo gadung,kejaksaan agung,pasar rumput,jl.galunggung,119887268,9990605.666666666
4,pulo gadung,kejaksaan agung,manggarai,terminal manggarai,119887268,9990605.666666666
4,pulo gadung,kejaksaan agung,matraman 2,jl.matraman raya,119887268,9990605.666666666
4,pulo gadung,kejaksaan agung,pasar genjing,jl.pramuka,119887268,9990605.666666666
4,pulo gadung,kejaksaan agung,utan kayu,jl.pramuka,119887268,9990605.666666666
4,pulo gadung,kejaksaan agung,pramuka lia,jl.pramuka,119887268,9990605.666666666
4,pulo gadung,kejaksaan agung,bpkp,jl.pramuka,119887268,9990605.666666666
4,pulo gadung,kejaksaan agung,unj,jl.pramuka,119887268,9990605.666666666
4,pulo gadung,kejaksaan agung,sunan giri,jl.pemuda,119887268,9990605.666666666
4,pulo gadung,kejaksaan agung,velodrome,jl.pemuda,119887268,9990605.666666666
4,pulo gadung,kejaksaan agung,pemuda paus,jl.pemuda,119887268,9990605.666666666
4,pulo gadung,kejaksaan agung,layur,jl.pemuda,119887268,9990605.666666666
4,pulo gadung,kejaksaan agung,tugas,jl.pemuda,119887268,9990605.666666666
4,pulo gadung,kejaksaan agung,pasar polugadung,jl.bekasi timur,119887268,9990605.666666666
4,pulo gadung,kejaksaan agung,terminal pulogadung,jl.bekasi timur,119887268,9990605.666666666
5,juanda,ancol,kampung melayu,terminal kamp melayu,119887268,9990605.666666666
5,juanda,ancol,pasar jatinegara,jl.bekasi timur,119887268,9990605.666666666
5,juanda,ancol,kebon pala,jl.bekasi timur,119887268,9990605.666666666
5,juanda,ancol,slamet riyadi,jl.matraman,119887268,9990605.666666666
5,juanda,ancol,tegalan,jl.matraman,119887268,9990605.666666666
5,juanda,ancol,matraman i,jl.matraman,119887268,9990605.666666666
5,juanda,ancol,rs. carolus,jl.salemba,119887268,9990605.666666666
5,juanda,ancol,salemba ui,jl.salemba,119887268,9990605.666666666
5,juanda,ancol,kramat sentiong,jl.kramat raya,119887268,9990605.666666666
5,juanda,ancol,pal putih,jl.kramat raya,119887268,9990605.666666666
5,juanda,ancol,central senen,jl.senen raya,119887268,9990605.666666666
5,juanda,ancol,budi utomo,jl.gunung sahari,119887268,9990605.666666666
5,juanda,ancol,pasar baru timur,jl.gunung sahari,119887268,9990605.666666666
5,juanda,ancol,jembatan merah,jl.gunung sahari,119887268,9990605.666666666
5,juanda,ancol,gunung sahari mangga dua,jl.gunung sahari,119887268,9990605.666666666
5,juanda,ancol,pademangan,jl.gunung sahari,119887268,9990605.666666666
5,juanda,ancol,ancol,taman impian jaya ancol,119887268,9990605.666666666
6,ragunan,senayan bank dki,ragunan,kebun binatang ragunan,119887268,9990605.666666666
6,ragunan,senayan bank dki,departemen pertanian,jl.harsono,119887268,9990605.666666666
6,ragunan,senayan bank dki,smk 57,jl.harsono,119887268,9990605.666666666
6,ragunan,senayan bank dki,jati padang,jl.buncit raya,119887268,9990605.666666666
6,ragunan,senayan bank dki,pejaten,jl.buncit raya,119887268,9990605.666666666
6,ragunan,senayan bank dki,buncit indah,jl.buncit raya,119887268,9990605.666666666
6,ragunan,senayan bank dki,warung jati,jl.buncit raya,119887268,9990605.666666666
6,ragunan,senayan bank dki,imigrasi,jl.buncit raya,119887268,9990605.666666666
6,ragunan,senayan bank dki,duren tiga,jl.buncit raya,119887268,9990605.666666666
6,ragunan,senayan bank dki,mampang prapatan,jl.buncit raya,119887268,9990605.666666666
6,ragunan,senayan bank dki,kuningan timur,jl.rasuna said,119887268,9990605.666666666
6,ragunan,senayan bank dki,patra kuningan,jl.rasuna said,119887268,9990605.666666666
6,ragunan,senayan bank dki,depkes,jl.rasuna said,119887268,9990605.666666666
6,ragunan,senayan bank dki,gor sumantri,jl.rasuna said,119887268,9990605.666666666
6,ragunan,senayan bank dki,karet kuningan,jl.rasuna said,119887268,9990605.666666666
6,ragunan,senayan bank dki,kuningan madya aini,jl.rasuna said,119887268,9990605.666666666
6,ragunan,senayan bank dki,setiabudi utara,jl.rasuna said,119887268,9990605.666666666
6,ragunan,senayan bank dki,latuharhari,jl.latuharhari,119887268,9990605.666666666
7,cibubur,cawang sentral,kp. rambutan,terminal kamp rambutan,119887268,9990605.666666666
7,cibubur,cawang sentral,tanah merdeka,jl.baru,119887268,9990605.666666666
7,cibubur,cawang sentral,fly over raya bogor,jl.raya bogor,119887268,9990605.666666666
7,cibubur,cawang sentral,rs. harapan bunda,jl.raya bogor,119887268,9990605.666666666
7,cibubur,cawang sentral,pasar induk,jl.raya bogor,119887268,9990605.666666666
7,cibubur,cawang sentral,pasar kramat jati,jl.raya bogor,119887268,9990605.666666666
7,cibubur,cawang sentral,cililitan,jl.sutoyo,119887268,9990605.666666666
7,cibubur,cawang sentral,bkn,jl.sutoyo,119887268,9990605.666666666
7,cibubur,cawang sentral,cawang uki,jl.sutoyo,119887268,9990605.666666666
7,cibubur,cawang sentral,bnn,jl.mt haryono,119887268,9990605.666666666
7,cibubur,cawang sentral,cawang otista,jl.otista raya,119887268,9990605.666666666
7,cibubur,cawang sentral,gelanggang remaja,jl.otista raya,119887268,9990605.666666666
7,cibubur,cawang sentral,bidara cina,jl.otista raya,119887268,9990605.666666666
7,tmii,pancoran,kp. rambutan,terminal kamp rambutan,119887268,9990605.666666666
7,tmii,pancoran,tanah merdeka,jl.baru,119887268,9990605.666666666
7,tmii,pancoran,fly over raya bogor,jl.raya bogor,119887268,9990605.666666666
7,tmii,pancoran,rs. harapan bunda,jl.raya bogor,119887268,9990605.666666666
7,tmii,pancoran,pasar induk,jl.raya bogor,119887268,9990605.666666666
7,tmii,pancoran,pasar kramat jati,jl.raya bogor,119887268,9990605.666666666
7,tmii,pancoran,cililitan,jl.sutoyo,119887268,9990605.666666666
7,tmii,pancoran,bkn,jl.sutoyo,119887268,9990605.666666666
7,tmii,pancoran,cawang uki,jl.sutoyo,119887268,9990605.666666666
7,tmii,pancoran,bnn,jl.mt haryono,119887268,9990605.666666666
7,tmii,pancoran,cawang otista,jl.otista raya,119887268,9990605.666666666
7,tmii,pancoran,gelanggang remaja,jl.otista raya,119887268,9990605.666666666
7,tmii,pancoran,bidara cina,jl.otista raya,119887268,9990605.666666666
8,batusari,grogol,terminal lebak bulus,jl.lebak bulus raya,119887268,9990605.666666666
8,batusari,grogol,pondok pinang,jl.ciputat raya,119887268,9990605.666666666
8,batusari,grogol,pondok indah 1,jl.metro pondok indah,119887268,9990605.666666666
8,batusari,grogol,pondok indah 2,jl.metro pondok indah,119887268,9990605.666666666
8,batusari,grogol,tanah kusir kodim,jl.sultan iskandar muda,119887268,9990605.666666666
8,batusari,grogol,kebayoran lama bungur,jl.sultan iskandar muda,119887268,9990605.666666666
8,batusari,grogol,pasar kebayoran lama,jl.sultan iskandar muda,119887268,9990605.666666666
8,batusari,grogol,simprug kebayoran lama,jl.sultan iskandar muda,119887268,9990605.666666666
8,batusari,grogol,permata hijau,jl.letj soepono,119887268,9990605.666666666
8,batusari,grogol,permata hijau rs. medika,jl.letj soepono,119887268,9990605.666666666
8,batusari,grogol,pos pengumben,jl.panjang,119887268,9990605.666666666
8,batusari,grogol,kelapa dua sasak,jl.panjang,119887268,9990605.666666666
8,batusari,grogol,kebun jeruk relasi,jl.panjang,119887268,9990605.666666666
8,batusari,grogol,duri kepa,jl.panjang,119887268,9990605.666666666
8,batusari,grogol,kedoya assyiddiqiyah,jl.panjang,119887268,9990605.666666666
8,batusari,grogol,kedoya green garden,jl.panjang,119887268,9990605.666666666
8,batusari,grogol,grogol 2,jl.letj s.parman,119887268,9990605.666666666
8,batusari,grogol,tomang mandala,jl.tomang raya,119887268,9990605.666666666
8,batusari,grogol,rs tarakan,jl.kyai caringin,119887268,9990605.666666666
8,batusari,grogol,petojo,jl.suryopranoto,119887268,9990605.666666666
8,kebayoran,petamburan,terminal lebak bulus,jl.lebak bulus raya,119887268,9990605.666666666
8,kebayoran,petamburan,pondok pinang,jl.ciputat raya,119887268,9990605.666666666
8,kebayoran,petamburan,pondok indah 1,jl.metro pondok indah,119887268,9990605.666666666
8,kebayoran,petamburan,pondok indah 2,jl.metro pondok indah,119887268,9990605.666666666
8,kebayoran,petamburan,tanah kusir kodim,jl.sultan iskandar muda,119887268,9990605.666666666
8,kebayoran,petamburan,kebayoran lama bungur,jl.sultan iskandar muda,119887268,9990605.666666666
8,kebayoran,petamburan,pasar kebayoran lama,jl.sultan iskandar muda,119887268,9990605.666666666
8,kebayoran,petamburan,simprug kebayoran lama,jl.sultan iskandar muda,119887268,9990605.666666666
8,kebayoran,petamburan,permata hijau,jl.letj soepono,119887268,9990605.666666666
8,kebayoran,petamburan,permata hijau rs. medika,jl.letj soepono,119887268,9990605.666666666
8,kebayoran,petamburan,pos pengumben,jl.panjang,119887268,9990605.666666666
8,kebayoran,petamburan,kelapa dua sasak,jl.panjang,119887268,9990605.666666666
8,kebayoran,petamburan,kebun jeruk relasi,jl.panjang,119887268,9990605.666666666
8,kebayoran,petamburan,duri kepa,jl.panjang,119887268,9990605.666666666
8,kebayoran,petamburan,kedoya assyiddiqiyah,jl.panjang,119887268,9990605.666666666
8,kebayoran,petamburan,kedoya green garden,jl.panjang,119887268,9990605.666666666
8,kebayoran,petamburan,grogol 2,jl.letj s.parman,119887268,9990605.666666666
8,kebayoran,petamburan,tomang mandala,jl.tomang raya,119887268,9990605.666666666
8,kebayoran,petamburan,rs tarakan,jl.kyai caringin,119887268,9990605.666666666
8,kebayoran,petamburan,petojo,jl.suryopranoto,119887268,9990605.666666666
2,balai kota,jiexpo kemayoran,gambir 2,jl.merdeka selatan,119887268,9990605.666666666
2,balai kota,jiexpo kemayoran,kwitang,jl.kwitang,119887268,9990605.666666666
2,balai kota,jiexpo kemayoran,terminal pulogadung,terminal pulogadung,119887268,9990605.666666666
2,balai kota,jiexpo kemayoran,bermis,jl.perintis kemerdekaan,119887268,9990605.666666666
2,balai kota,jiexpo kemayoran,polumas,jl.perintis kemerdekaan,119887268,9990605.666666666
2,balai kota,jiexpo kemayoran,asmi,jl.perintis kemerdekaan,119887268,9990605.666666666
2,balai kota,jiexpo kemayoran,pedongkelan,jl.perintis kemerdekaan,119887268,9990605.666666666
2,balai kota,jiexpo kemayoran,cempaka timur (cempaka mas),jl.r. suprapto,119887268,9990605.666666666
2,balai kota,jiexpo kemayoran,rumah sakit islam (yarsi),jl.r. suprapto,119887268,9990605.666666666
2,balai kota,jiexpo kemayoran,cempaka tengah (lippo ),jl.r. suprapto,119887268,9990605.666666666
2,balai kota,jiexpo kemayoran,pasar cempaka putih,jl.r. suprapto,119887268,9990605.666666666
2,balai kota,jiexpo kemayoran,rawa selatan,jl.r. suprapto,119887268,9990605.666666666
2,balai kota,jiexpo kemayoran,galur,jl.r. suprapto,119887268,9990605.666666666
2,balai kota,jiexpo kemayoran,senen,jl.bundaran senen,119887268,9990605.666666666
2,balai kota,jiexpo kemayoran,atrium,jl.senen raya,119887268,9990605.666666666
2,balai kota,jiexpo kemayoran,rspad,jl.kiwi,119887268,9990605.666666666
2,balai kota,jiexpo kemayoran,-,-,119887268,9990605.666666666
2,balai kota,jiexpo kemayoran,deplu,jl.pejambon,119887268,9990605.666666666
2,balai kota,jiexpo kemayoran,gambir 1,jl.merdeka timur,119887268,9990605.666666666
2,balai kota,jiexpo kemayoran,istiqlal (perwira),jl.perwira,119887268,9990605.666666666
2,balai kota,jiexpo kemayoran,juanda,jl.juanda,119887268,9990605.666666666
2,balai kota,jiexpo kemayoran,pecenongan,jl.juanda,119887268,9990605.666666666
2,balai kota,jiexpo kemayoran,balaikota,jl.merdeka selatan,119887268,9990605.666666666
1,cibubur junction,blok m,terminal blok m,terminal blok m,119887268,9990605.666666666
1,cibubur junction,blok m,mesjid al-azhar,jl. sisingamangaraja,119887268,9990605.666666666
1,cibubur junction,blok m,bundaran senayan,jl. jend sudirman,119887268,9990605.666666666
1,cibubur junction,blok m,gelora,jl. jend sudirman,119887268,9990605.666666666
1,cibubur junction,blok m,polda,jl. jend sudirman,119887268,9990605.666666666
1,cibubur junction,blok m,benhil,jl. jend sudirman,119887268,9990605.666666666
1,cibubur junction,blok m,karet,jl. jend sudirman,119887268,9990605.666666666
1,cibubur junction,blok m,setia budi,jl. jend sudirman,119887268,9990605.666666666
1,cibubur junction,blok m,dukuh atas,jl. jend sudirman,119887268,9990605.666666666
1,cibubur junction,blok m,tosari,jl. jend sudirman,119887268,9990605.666666666
1,cibubur junction,blok m,bundaran hi,jl. mh thamrin,119887268,9990605.666666666
1,cibubur junction,blok m,sarinah,jl. mh thamrin,119887268,9990605.666666666
1,cibubur junction,blok m,bi,jl. mh thamrin,119887268,9990605.666666666
1,cibubur junction,blok m,monas,jl. merdeka barat,119887268,9990605.666666666
1,cibubur junction,blok m,harmoni central busway ( hcb ),jl. gajah mada,119887268,9990605.666666666
1,cibubur junction,blok m,sawah besar,jl. gajah mada,119887268,9990605.666666666
1,cibubur junction,blok m,mangga besar,jl. gajah mada,119887268,9990605.666666666
1,cibubur junction,blok m,olimo,jl. gajah mada,119887268,9990605.666666666
1,cibubur junction,blok m,glodok,jl. gajah mada,119887268,9990605.666666666
1,cibubur junction,blok m,stasiun kota,jl.stasiun,119887268,9990605.666666666
1,kampung melayu,jiexpo kemayoran,terminal blok m,terminal blok m,119887268,9990605.666666666
1,kampung melayu,jiexpo kemayoran,mesjid al-azhar,jl. sisingamangaraja,119887268,9990605.666666666
1,kampung melayu,jiexpo kemayoran,bundaran senayan,jl. jend sudirman,119887268,9990605.666666666
1,kampung melayu,jiexpo kemayoran,gelora,jl. jend sudirman,119887268,9990605.666666666
1,kampung melayu,jiexpo kemayoran,polda,jl. jend sudirman,119887268,9990605.666666666
1,kampung melayu,jiexpo kemayoran,benhil,jl. jend sudirman,119887268,9990605.666666666
1,kampung melayu,jiexpo kemayoran,karet,jl. jend sudirman,119887268,9990605.666666666
1,kampung melayu,jiexpo kemayoran,setia budi,jl. jend sudirman,119887268,9990605.666666666
1,kampung melayu,jiexpo kemayoran,dukuh atas,jl. jend sudirman,119887268,9990605.666666666
1,kampung melayu,jiexpo kemayoran,tosari,jl. jend sudirman,119887268,9990605.666666666
1,kampung melayu,jiexpo kemayoran,bundaran hi,jl. mh thamrin,119887268,9990605.666666666
1,kampung melayu,jiexpo kemayoran,sarinah,jl. mh thamrin,119887268,9990605.666666666
1,kampung melayu,jiexpo kemayoran,bi,jl. mh thamrin,119887268,9990605.666666666
1,kampung melayu,jiexpo kemayoran,monas,jl. merdeka barat,119887268,9990605.666666666
1,kampung melayu,jiexpo kemayoran,harmoni central busway ( hcb ),jl. gajah mada,119887268,9990605.666666666
1,kampung melayu,jiexpo kemayoran,sawah besar,jl. gajah mada,119887268,9990605.666666666
1,kampung melayu,jiexpo kemayoran,mangga besar,jl. gajah mada,119887268,9990605.666666666
1,kampung melayu,jiexpo kemayoran,olimo,jl. gajah mada,119887268,9990605.666666666
1,kampung melayu,jiexpo kemayoran,glodok,jl. gajah mada,119887268,9990605.666666666
1,kampung melayu,jiexpo kemayoran,stasiun kota,jl.stasiun,119887268,9990605.666666666
2,pulo gadung,jiexpo kemayoran,gambir 2,jl.merdeka selatan,119887268,9990605.666666666
2,pulo gadung,jiexpo kemayoran,kwitang,jl.kwitang,119887268,9990605.666666666
2,pulo gadung,jiexpo kemayoran,terminal pulogadung,terminal pulogadung,119887268,9990605.666666666
2,pulo gadung,jiexpo kemayoran,bermis,jl.perintis kemerdekaan,119887268,9990605.666666666
2,pulo gadung,jiexpo kemayoran,polumas,jl.perintis kemerdekaan,119887268,9990605.666666666
2,pulo gadung,jiexpo kemayoran,asmi,jl.perintis kemerdekaan,119887268,9990605.666666666
2,pulo gadung,jiexpo kemayoran,pedongkelan,jl.perintis kemerdekaan,119887268,9990605.666666666
2,pulo gadung,jiexpo kemayoran,cempaka timur (cempaka mas),jl.r. suprapto,119887268,9990605.666666666
2,pulo gadung,jiexpo kemayoran,rumah sakit islam (yarsi),jl.r. suprapto,119887268,9990605.666666666
